CustomerID,Gender,MaritalStatus,YearlyIncome,Revenue,Customer Value,OrderDate,Weekday,Month,Year,Country,BirthDate,Age,Age band,Firstname,Lastname,Customername,,,,
12657,Female,Married,50001-75000,£60,Casual buyers,6/20/2014,Friday,June,2014,Southwest,11/22/1969,44,Adult,MEGAN,Thompson,MEGAN Thompson,,,,
12658,Female,Married,50001-75000,£36,Casual buyers,6/20/2014,Friday,June,2014,United Kingdom,8/15/1950,63,Seniors,CARRIE,Schmidt,CARRIE Schmidt,,,,
12659,Female,Married,75001-100000,£6,Casual buyers,9/19/2013,Thursday,September,2013,Southwest,8/10/1946,67,Elderly,MARGARET,Wang,MARGARET Wang,,,,
12660,Female,Married,75001-100000,£27,Casual buyers,9/27/2013,Friday,September,2013,Southwest,8/26/1971,42,Adult,JOAN,Hernandez,JOAN Hernandez,,,,
12661,Female,Married,75001-100000,£67,Casual buyers,10/2/2013,Wednesday,October,2013,Canada,8/16/1963,50,Seniors,MORGAN,Lewis,MORGAN Lewis,,,,
12662,Female,Married,75001-100000,"£2,577",Convinced seekers,10/3/2013,Thursday,October,2013,Australia,8/12/1934,79,Elderly,ELIZABETH,Bryant,ELIZABETH Bryant,,,,
12663,Female,Married,75001-100000,"£1,298",Casual buyers,10/6/2013,Sunday,October,2013,Australia,10/22/1973,39,Adult,KELSEY,Nara,KELSEY Nara,,,,
12664,Female,Married,75001-100000,£44,Casual buyers,10/6/2013,Sunday,October,2013,Germany,1/3/1950,63,Seniors,JILL,Munoz,JILL Munoz,,,,
12665,Female,Married,75001-100000,£77,Casual buyers,10/7/2013,Monday,October,2013,Canada,3/22/1973,40,Adult,JENNY,Pal,JENNY Pal,,,,
12666,Female,Married,75001-100000,£15,Casual buyers,10/8/2013,Tuesday,October,2013,Canada,4/6/1936,77,Elderly,NATALIE,Wilson,NATALIE Wilson,,,,
12667,Female,Married,75001-100000,£891,Casual buyers,10/14/2013,Monday,October,2013,Canada,5/14/1967,46,Adult,KRISTY,Navarro,KRISTY Navarro,,,,
12668,Female,Married,75001-100000,£214,Casual buyers,10/14/2013,Monday,October,2013,Germany,5/10/1965,48,Adult,NICOLE,Watson,NICOLE Watson,,,,
12669,Female,Married,75001-100000,"£2,743",Convinced seekers,10/18/2013,Friday,October,2013,Australia,6/19/1956,57,Seniors,EMILY,Ross,EMILY Ross,,,,
12670,Female,Married,75001-100000,"£2,560",Convinced seekers,10/22/2013,Tuesday,October,2013,Australia,3/9/1925,88,Elderly,ELIZABETH,Butler,ELIZABETH Butler,,,,
12671,Female,Married,75001-100000,£42,Casual buyers,10/26/2013,Saturday,October,2013,Canada,5/10/1958,55,Seniors,JENNY,Shan,JENNY Shan,,,,
12672,Female,Married,75001-100000,£891,Casual buyers,10/27/2013,Sunday,October,2013,Australia,3/18/1970,43,Adult,FELICIA,Ortega,FELICIA Ortega,,,,
12673,Female,Married,75001-100000,"£1,912",Brand seekers,10/28/2013,Monday,October,2013,Australia,3/25/1972,41,Adult,MONICA,Rodriguez,MONICA Rodriguez,,,,
12674,Female,Married,75001-100000,£51,Casual buyers,10/29/2013,Tuesday,October,2013,Canada,10/7/1962,51,Seniors,GRACE,Perry,GRACE Perry,,,,
12675,Female,Married,75001-100000,£10,Casual buyers,10/29/2013,Tuesday,October,2013,United Kingdom,12/28/1962,50,Seniors,KAYLA,Foster,KAYLA Foster,,,,
12676,Female,Married,75001-100000,"£2,536",Convinced seekers,10/29/2013,Tuesday,October,2013,United Kingdom,7/13/1976,37,Adult,LACEY,Liang,LACEY Liang,,,,
12677,Female,Married,75001-100000,£61,Casual buyers,11/1/2013,Friday,November,2013,Southwest,3/26/1958,55,Seniors,KAREN,Walker,KAREN Walker,,,,
12678,Female,Married,75001-100000,£55,Casual buyers,11/3/2013,Sunday,November,2013,United Kingdom,9/1/1951,62,Seniors,KRISTA,Martin,KRISTA Martin,,,,
12679,Female,Married,75001-100000,£8,Casual buyers,11/4/2013,Monday,November,2013,Australia,8/11/1961,52,Seniors,KAITLYN,Clark,KAITLYN Clark,,,,
12680,Female,Married,75001-100000,£77,Casual buyers,11/8/2013,Friday,November,2013,Canada,3/22/1973,40,Adult,JENNY,Pal,JENNY Pal,,,,
12681,Female,Married,75001-100000,£60,Casual buyers,11/11/2013,Monday,November,2013,Canada,5/10/1958,55,Seniors,JENNY,Shan,JENNY Shan,,,,
12682,Female,Married,75001-100000,£47,Casual buyers,11/16/2013,Saturday,November,2013,Northwest,2/4/1953,60,Seniors,ASHLEY,Thompson,ASHLEY Thompson,,,,
12683,Female,Married,75001-100000,"£2,583",Convinced seekers,11/16/2013,Saturday,November,2013,Southwest,1/18/1934,79,Elderly,JENNY,Rai,JENNY Rai,,,,
12684,Female,Married,75001-100000,£8,Casual buyers,11/18/2013,Monday,November,2013,Northwest,10/13/1945,68,Elderly,ALISON,Beck,ALISON Beck,,,,
12685,Female,Married,75001-100000,£651,Casual buyers,11/20/2013,Wednesday,November,2013,Australia,4/20/1963,50,Seniors,DAWN,Beck,DAWN Beck,,,,
12686,Female,Married,75001-100000,£66,Casual buyers,11/22/2013,Friday,November,2013,Canada,4/6/1936,77,Elderly,NATALIE,Wilson,NATALIE Wilson,,,,
12687,Female,Married,75001-100000,£77,Casual buyers,11/30/2013,Saturday,November,2013,Northwest,11/18/1951,62,Seniors,ALICIA,Luo,ALICIA Luo,,,,
12688,Female,Married,75001-100000,"£1,918",Brand seekers,12/1/2013,Sunday,December,2013,Southwest,4/2/1955,58,Seniors,TIFFANY,He,TIFFANY He,,,,
12689,Female,Married,75001-100000,£11,Casual buyers,12/2/2013,Monday,December,2013,Canada,4/6/1936,77,Elderly,NATALIE,Wilson,NATALIE Wilson,,,,
12690,Female,Married,75001-100000,"£1,298",Casual buyers,12/6/2013,Friday,December,2013,Northwest,11/24/1959,54,Seniors,APRIL,Xie,APRIL Xie,,,,
12691,Female,Married,75001-100000,£88,Casual buyers,12/9/2013,Monday,December,2013,Canada,5/12/1965,48,Adult,GRACE,Lewis,GRACE Lewis,,,,
12692,Female,Married,75001-100000,£77,Casual buyers,12/10/2013,Tuesday,December,2013,France,6/27/1956,57,Seniors,KAITLYN,Kelly,KAITLYN Kelly,,,,
12693,Female,Married,75001-100000,£24,Casual buyers,12/11/2013,Wednesday,December,2013,Southwest,10/13/1973,40,Adult,JACLYN,Yuan,JACLYN Yuan,,,,
12694,Female,Married,75001-100000,£87,Casual buyers,12/17/2013,Tuesday,December,2013,Northwest,8/3/1946,67,Elderly,TAMER,Salah,TAMER Salah,,,,
12695,Female,Married,75001-100000,£635,Casual buyers,12/17/2013,Tuesday,December,2013,Southwest,9/11/1958,55,Seniors,CYNTHIA,Chandra,CYNTHIA Chandra,,,,
12696,Female,Married,75001-100000,£28,Casual buyers,12/17/2013,Tuesday,December,2013,United Kingdom,7/24/1945,68,Elderly,MEGAN,Alexander,MEGAN Alexander,,,,
12697,Female,Married,75001-100000,"£1,408",Casual buyers,12/19/2013,Thursday,December,2013,United Kingdom,9/20/1964,49,Adult,JASMINE,Thomas,JASMINE Thomas,,,,
12698,Female,Married,75001-100000,"£2,673",Convinced seekers,12/23/2013,Monday,December,2013,Canada,5/9/1966,47,Adult,DAWN,Li,DAWN Li,,,,
12699,Female,Married,75001-100000,£94,Casual buyers,12/27/2013,Friday,December,2013,Northwest,5/14/1958,55,Seniors,JOY,Moreno,JOY Moreno,,,,
12700,Female,Married,75001-100000,£40,Casual buyers,12/28/2013,Saturday,December,2013,Canada,8/16/1963,50,Seniors,MORGAN,Lewis,MORGAN Lewis,,,,
12701,Female,Married,75001-100000,£889,Casual buyers,12/31/2013,Tuesday,December,2013,Southwest,10/18/1942,71,Elderly,CHELSEA,Subram,CHELSEA Subram,,,,
12702,Female,Married,75001-100000,£24,Casual buyers,1/8/2014,Wednesday,January,2014,Northwest,9/19/1963,50,Seniors,ASHLEY,Rodriguez,ASHLEY Rodriguez,,,,
12703,Female,Married,75001-100000,£91,Casual buyers,1/11/2014,Saturday,January,2014,Canada,3/22/1973,40,Adult,JENNY,Pal,JENNY Pal,,,,
12704,Female,Married,75001-100000,£15,Casual buyers,1/12/2014,Sunday,January,2014,Canada,12/26/1971,42,Adult,KELLI,Becker,KELLI Becker,,,,
12705,Female,Married,75001-100000,"£1,398",Casual buyers,1/13/2014,Monday,January,2014,Germany,12/12/1969,44,Adult,OLIVIA,Bennett,OLIVIA Bennett,,,,
12706,Female,Married,75001-100000,£3,Casual buyers,1/14/2014,Tuesday,January,2014,Canada,5/10/1958,55,Seniors,JENNY,Shan,JENNY Shan,,,,
12707,Female,Married,75001-100000,£87,Casual buyers,1/16/2014,Thursday,January,2014,Northwest,6/12/1947,66,Elderly,ERIKA,Gomez,ERIKA Gomez,,,,
12708,Female,Married,75001-100000,£139,Casual buyers,4/25/2014,Friday,April,2014,France,2/17/1955,59,Seniors,CANDICE,Zhou,CANDICE Zhou,,,,
12709,Female,Married,75001-100000,"£2,644",Convinced seekers,4/27/2014,Sunday,April,2014,Australia,7/21/1963,50,Seniors,ELIZABETH,Thomas,ELIZABETH Thomas,,,,
12710,Female,Married,75001-100000,£44,Casual buyers,4/28/2014,Monday,April,2014,Northwest,10/21/1972,41,Adult,ALISON,Xu,ALISON Xu,,,,
12711,Female,Married,75001-100000,£61,Casual buyers,5/1/2014,Thursday,May,2014,Canada,10/6/1973,40,Adult,JENNIFER,Patterson,JENNIFER Patterson,,,,
12712,Female,Married,75001-100000,£708,Casual buyers,5/2/2014,Friday,May,2014,Germany,5/21/1944,69,Elderly,CASEY,Lal,CASEY Lal,,,,
12713,Female,Married,75001-100000,£43,Casual buyers,5/3/2014,Saturday,May,2014,Canada,5/12/1965,48,Adult,GRACE,Lewis,GRACE Lewis,,,,
12714,Female,Married,75001-100000,£26,Casual buyers,5/7/2014,Wednesday,May,2014,Australia,4/25/1954,60,Seniors,MARGARET,He,MARGARET He,,,,
12715,Female,Married,75001-100000,£83,Casual buyers,5/8/2014,Thursday,May,2014,Southwest,2/11/1965,49,Adult,JENNIFER,Brown,JENNIFER Brown,,,,
12716,Female,Married,75001-100000,£104,Casual buyers,5/9/2014,Friday,May,2014,Canada,4/6/1936,78,Elderly,NATALIE,Wilson,NATALIE Wilson,,,,
12717,Female,Married,75001-100000,£43,Casual buyers,5/13/2014,Tuesday,May,2014,Canada,5/12/1965,49,Adult,GRACE,Lewis,GRACE Lewis,,,,
12718,Female,Married,75001-100000,"£2,580",Convinced seekers,5/15/2014,Thursday,May,2014,Southwest,1/18/1951,63,Seniors,STACY,Gutierrez,STACY Gutierrez,,,,
12719,Female,Married,75001-100000,£102,Casual buyers,5/15/2014,Thursday,May,2014,United Kingdom,8/10/1956,57,Seniors,VICTORIA,Butler,VICTORIA Butler,,,,
12720,Female,Married,75001-100000,£32,Casual buyers,5/16/2014,Friday,May,2014,Canada,5/12/1965,49,Adult,GRACE,Lewis,GRACE Lewis,,,,
12721,Female,Married,75001-100000,£8,Casual buyers,5/19/2014,Monday,May,2014,Northwest,2/25/1972,42,Adult,KELLIE,Dominguez,KELLIE Dominguez,,,,
12722,Female,Married,75001-100000,£107,Casual buyers,5/19/2014,Monday,May,2014,Southwest,6/17/1966,47,Adult,JACLYN,Wang,JACLYN Wang,,,,
12723,Female,Married,75001-100000,£63,Casual buyers,5/22/2014,Thursday,May,2014,Southwest,7/11/1955,58,Seniors,BRIANA,Jiménez,BRIANA Jiménez,,,,
12724,Female,Married,75001-100000,£836,Casual buyers,5/24/2014,Saturday,May,2014,Australia,9/7/1958,55,Seniors,RACHEL,Garcia,RACHEL Garcia,,,,
12725,Female,Married,75001-100000,£55,Casual buyers,5/24/2014,Saturday,May,2014,France,1/6/1964,50,Seniors,MADISON,Wilson,MADISON Wilson,,,,
12726,Female,Married,75001-100000,£8,Casual buyers,5/29/2014,Thursday,May,2014,United Kingdom,9/19/1963,50,Seniors,NANCY,Chapman,NANCY Chapman,,,,
12727,Female,Married,75001-100000,£3,Casual buyers,6/22/2014,Sunday,June,2014,Australia,7/15/1933,80,Elderly,ABIGAIL,Johnson,ABIGAIL Johnson,,,,
12728,Female,Married,75001-100000,£148,Casual buyers,6/30/2014,Monday,June,2014,Southwest,10/2/1958,55,Seniors,ALYSSA,Hughes,ALYSSA Hughes,,,,
12729,Female,Married,greater than 100000,"£3,954",Convinced seekers,4/16/2012,Monday,April,2012,Australia,3/26/1972,40,Adult,KATIE,Lal,KATIE Lal,,,,
12730,Female,Married,greater than 100000,"£3,757",Convinced seekers,5/11/2012,Friday,May,2012,Australia,8/9/1937,74,Elderly,EMILY,Martin,EMILY Martin,,,,
12731,Female,Married,greater than 100000,"£3,954",Convinced seekers,5/23/2012,Wednesday,May,2012,Australia,7/26/1962,49,Adult,KAITLYN,Hughes,KAITLYN Hughes,,,,
12732,Female,Married,greater than 100000,"£2,411",Brand seekers,6/20/2012,Wednesday,June,2012,Northwest,1/19/1961,51,Seniors,HANNAH,Diaz,HANNAH Diaz,,,,
12733,Female,Married,greater than 100000,"£2,700",Convinced seekers,6/27/2012,Wednesday,June,2012,Northwest,8/23/1957,54,Seniors,MADISON,Hughes,MADISON Hughes,,,,
12734,Female,Married,greater than 100000,"£2,411",Brand seekers,9/8/2012,Saturday,September,2012,United Kingdom,3/16/1949,63,Seniors,KARA,Tang,KARA Tang,,,,
12735,Female,Married,greater than 100000,£865,Casual buyers,11/3/2012,Saturday,November,2012,Southwest,3/25/1950,62,Seniors,NANCY,Raman,NANCY Raman,,,,
12736,Female,Married,greater than 100000,"£2,289",Brand seekers,11/17/2012,Saturday,November,2012,Germany,11/22/1969,42,Adult,DAWN,Nath,DAWN Nath,,,,
12737,Female,Married,greater than 100000,"£1,105",Casual buyers,1/2/2013,Wednesday,January,2013,United Kingdom,6/12/1967,45,Adult,VICTORIA,Henderson,VICTORIA Henderson,,,,
12738,Female,Married,greater than 100000,"£2,289",Brand seekers,2/4/2013,Monday,February,2013,Australia,12/16/1956,56,Seniors,KRISTY,Munoz,KRISTY Munoz,,,,
12739,Female,Married,greater than 100000,"£2,289",Brand seekers,5/1/2013,Wednesday,May,2013,France,4/9/1964,49,Adult,JENNY,Yang,JENNY Yang,,,,
12740,Female,Married,greater than 100000,"£2,599",Convinced seekers,5/31/2013,Friday,May,2013,Southwest,4/16/1933,80,Elderly,JENNIFER,Wilson,JENNIFER Wilson,,,,
12741,Female,Married,greater than 100000,£714,Casual buyers,6/1/2013,Saturday,June,2013,Southwest,6/4/1965,47,Adult,ROBYN,Navarro,ROBYN Navarro,,,,
12742,Female,Married,greater than 100000,£850,Casual buyers,6/10/2013,Monday,June,2013,Southwest,6/9/1944,69,Elderly,ROBIN,Vazquez,ROBIN Vazquez,,,,
12743,Female,Married,greater than 100000,£632,Casual buyers,6/22/2013,Saturday,June,2013,Australia,1/15/1951,62,Seniors,VALERIE,Zhu,VALERIE Zhu,,,,
12744,Female,Married,greater than 100000,"£2,673",Convinced seekers,6/24/2013,Monday,June,2013,France,4/9/1964,49,Adult,JENNY,Yang,JENNY Yang,,,,
12745,Female,Married,greater than 100000,£859,Casual buyers,6/29/2013,Saturday,June,2013,United Kingdom,7/6/1953,59,Seniors,COLLEEN,Gao,COLLEEN Gao,,,,
12746,Female,Married,greater than 100000,"£1,912",Brand seekers,7/3/2013,Wednesday,July,2013,Australia,10/27/1951,61,Seniors,ERIKA,Munoz,ERIKA Munoz,,,,
12747,Female,Married,greater than 100000,"£2,560",Convinced seekers,7/5/2013,Friday,July,2013,Canada,7/10/1943,69,Elderly,JESSICA,Miller,JESSICA Miller,,,,
12748,Female,Married,greater than 100000,"£2,588",Convinced seekers,7/6/2013,Saturday,July,2013,United Kingdom,1/2/1943,70,Elderly,RACHEL,Hall,RACHEL Hall,,,,
12749,Female,Married,greater than 100000,£47,Casual buyers,7/16/2013,Tuesday,July,2013,Southwest,7/23/1941,71,Elderly,ABIGAIL,Miller,ABIGAIL Miller,,,,
12750,Female,Married,greater than 100000,£906,Casual buyers,7/16/2013,Tuesday,July,2013,United Kingdom,10/6/1958,54,Seniors,LATOYA,Goel,LATOYA Goel,,,,
12751,Female,Married,greater than 100000,£83,Casual buyers,7/20/2013,Saturday,July,2013,Southwest,9/2/1973,39,Adult,ALISHA,Wu,ALISHA Wu,,,,
12752,Female,Married,greater than 100000,£39,Casual buyers,7/25/2013,Thursday,July,2013,Germany,2/16/1952,61,Seniors,NICHOLE,Deng,NICHOLE Deng,,,,
12753,Female,Married,greater than 100000,"£1,895",Brand seekers,7/31/2013,Wednesday,July,2013,Southwest,4/5/1957,56,Seniors,LINDSEY,Andersen,LINDSEY Andersen,,,,
12754,Female,Married,50001-75000,£143,Casual buyers,6/22/2014,Sunday,June,2014,Northwest,5/20/1940,74,Elderly,MEGHAN,Serrano,MEGHAN Serrano,,,,
12755,Female,Married,75001-100000,"£3,954",Convinced seekers,8/18/2011,Thursday,August,2011,Australia,6/5/1947,64,Seniors,KRYSTAL,Wagner,KRYSTAL Wagner,,,,
12756,Female,Married,75001-100000,"£3,757",Convinced seekers,8/19/2011,Friday,August,2011,Australia,3/17/1960,51,Seniors,JULIA,Garcia,JULIA Garcia,,,,
12757,Female,Married,75001-100000,£773,Casual buyers,8/28/2011,Sunday,August,2011,Germany,12/12/1969,41,Adult,OLIVIA,Bennett,OLIVIA Bennett,,,,
12758,Female,Married,75001-100000,"£3,954",Convinced seekers,10/13/2011,Thursday,October,2011,France,11/14/1971,39,Adult,COLLEEN,Zhu,COLLEEN Zhu,,,,
12759,Female,Married,75001-100000,"£3,757",Convinced seekers,10/20/2011,Thursday,October,2011,Australia,8/14/1939,72,Elderly,JENNIFER,Walker,JENNIFER Walker,,,,
12760,Female,Married,75001-100000,"£3,729",Convinced seekers,11/18/2011,Friday,November,2011,Australia,8/19/1967,44,Adult,CHRISTY,Sun,CHRISTY Sun,,,,
12761,Female,Married,75001-100000,"£3,954",Convinced seekers,1/3/2012,Tuesday,January,2012,Australia,3/25/1972,39,Adult,MONICA,Rodriguez,MONICA Rodriguez,,,,
12762,Female,Married,75001-100000,"£3,729",Convinced seekers,1/29/2012,Sunday,January,2012,Australia,7/13/1964,47,Adult,ELIZABETH,Jones,ELIZABETH Jones,,,,
12763,Female,Married,75001-100000,"£3,729",Convinced seekers,2/5/2012,Sunday,February,2012,Germany,2/6/1963,48,Adult,ISABELLA,Garcia,ISABELLA Garcia,,,,
12764,Female,Married,75001-100000,"£3,954",Convinced seekers,2/8/2012,Wednesday,February,2012,Australia,11/5/1954,57,Seniors,JASMINE,Stewart,JASMINE Stewart,,,,
12765,Female,Married,75001-100000,"£3,954",Convinced seekers,2/27/2012,Monday,February,2012,Australia,7/14/1963,48,Adult,RACHEL,Russell,RACHEL Russell,,,,
12766,Female,Married,75001-100000,"£3,954",Convinced seekers,3/11/2012,Sunday,March,2012,Northwest,2/25/1969,43,Adult,MEGAN,Moore,MEGAN Moore,,,,
12767,Female,Married,75001-100000,"£3,729",Convinced seekers,3/19/2012,Monday,March,2012,Australia,5/24/1964,47,Adult,ELIZABETH,Taylor,ELIZABETH Taylor,,,,
12768,Female,Married,75001-100000,"£3,954",Convinced seekers,3/31/2012,Saturday,March,2012,Southwest,7/4/1954,57,Seniors,DAWN,Chen,DAWN Chen,,,,
12769,Female,Married,75001-100000,"£3,954",Convinced seekers,4/5/2012,Thursday,April,2012,Southwest,8/7/1966,45,Adult,KELLI,Sharma,KELLI Sharma,,,,
12770,Female,Married,75001-100000,"£3,954",Convinced seekers,4/25/2012,Wednesday,April,2012,Northwest,6/10/1945,66,Elderly,JESSICA,Jones,JESSICA Jones,,,,
12771,Female,Married,75001-100000,"£3,954",Convinced seekers,5/5/2012,Saturday,May,2012,Australia,11/6/1944,67,Elderly,KATIE,Chapman,KATIE Chapman,,,,
12772,Female,Married,75001-100000,"£3,954",Convinced seekers,5/23/2012,Wednesday,May,2012,Southwest,5/13/1970,42,Adult,JACLYN,Liu,JACLYN Liu,,,,
12773,Female,Married,75001-100000,"£2,411",Brand seekers,6/11/2012,Monday,June,2012,Northwest,6/12/1966,45,Adult,JACLYN,Zheng,JACLYN Zheng,,,,
12774,Female,Married,75001-100000,"£2,411",Brand seekers,6/19/2012,Tuesday,June,2012,United Kingdom,10/9/1954,57,Seniors,TINA,Rana,TINA Rana,,,,
12775,Female,Married,75001-100000,"£2,700",Convinced seekers,7/1/2012,Sunday,July,2012,United Kingdom,6/26/1952,60,Seniors,KATRINA,Tang,KATRINA Tang,,,,
12776,Female,Married,75001-100000,£865,Casual buyers,8/18/2012,Saturday,August,2012,Northwest,8/7/1944,68,Elderly,JILLIAN,Mehta,JILLIAN Mehta,,,,
12777,Female,Married,75001-100000,"£2,264",Brand seekers,8/31/2012,Friday,August,2012,Australia,6/19/1956,56,Seniors,EMILY,Ross,EMILY Ross,,,,
12778,Female,Married,75001-100000,£865,Casual buyers,9/21/2012,Friday,September,2012,France,3/20/1938,74,Elderly,BRIANNA,Alexander,BRIANNA Alexander,,,,
12779,Female,Married,75001-100000,"£2,264",Brand seekers,10/2/2012,Tuesday,October,2012,Canada,5/9/1966,46,Adult,APRIL,Pal,APRIL Pal,,,,
12780,Female,Married,75001-100000,"£2,264",Brand seekers,10/7/2012,Sunday,October,2012,Canada,5/18/1963,49,Adult,JENNIFER,Brooks,JENNIFER Brooks,,,,
12781,Female,Married,75001-100000,"£1,105",Casual buyers,11/21/2012,Wednesday,November,2012,Southwest,5/12/1969,43,Adult,FELICIA,Moreno,FELICIA Moreno,,,,
12782,Female,Married,75001-100000,"£2,264",Brand seekers,11/24/2012,Saturday,November,2012,United Kingdom,7/13/1976,36,Adult,LACEY,Liang,LACEY Liang,,,,
12783,Female,Married,75001-100000,£865,Casual buyers,12/6/2012,Thursday,December,2012,Northwest,4/17/1971,41,Adult,RACHAEL,Patel,RACHAEL Patel,,,,
12784,Female,Married,75001-100000,"£2,264",Brand seekers,12/10/2012,Monday,December,2012,United Kingdom,7/6/1968,44,Adult,SAMANTHA,Jenkins,SAMANTHA Jenkins,,,,
12785,Female,Married,75001-100000,£865,Casual buyers,1/5/2013,Saturday,January,2013,Northwest,10/9/1969,43,Adult,DIANE,Romero,DIANE Romero,,,,
12786,Female,Married,75001-100000,£865,Casual buyers,2/1/2013,Friday,February,2013,Northwest,12/7/1953,59,Seniors,PAMELA,Garcia,PAMELA Garcia,,,,
12787,Female,Married,75001-100000,"£2,700",Convinced seekers,2/13/2013,Wednesday,February,2013,Germany,11/26/1970,42,Adult,SUSAN,Zhang,SUSAN Zhang,,,,
12788,Female,Married,75001-100000,"£1,105",Casual buyers,2/16/2013,Saturday,February,2013,Germany,5/20/1968,44,Adult,LAUREN,Powell,LAUREN Powell,,,,
12789,Female,Married,75001-100000,"£2,289",Brand seekers,3/30/2013,Saturday,March,2013,France,10/23/1961,51,Seniors,JASMINE,Jackson,JASMINE Jackson,,,,
12790,Female,Married,75001-100000,"£2,562",Convinced seekers,6/1/2013,Saturday,June,2013,United Kingdom,9/20/1964,48,Adult,JASMINE,Thomas,JASMINE Thomas,,,,
12791,Female,Married,75001-100000,"£2,651",Convinced seekers,6/2/2013,Sunday,June,2013,France,7/10/1962,50,Seniors,JASMINE,White,JASMINE White,,,,
12792,Female,Married,75001-100000,"£2,564",Convinced seekers,6/20/2013,Thursday,June,2013,Germany,2/6/1963,50,Seniors,ISABELLA,Garcia,ISABELLA Garcia,,,,
12793,Female,Married,75001-100000,"£1,402",Casual buyers,6/23/2013,Sunday,June,2013,Australia,10/7/1953,59,Seniors,TANYA,Sanz,TANYA Sanz,,,,
12794,Female,Married,75001-100000,"£2,627",Convinced seekers,7/1/2013,Monday,July,2013,France,3/5/1967,46,Adult,CHRISTY,Rai,CHRISTY Rai,,,,
12795,Female,Married,75001-100000,£44,Casual buyers,7/5/2013,Friday,July,2013,United Kingdom,10/25/1949,63,Seniors,KELSEY,Sharma,KELSEY Sharma,,,,
12796,Female,Married,75001-100000,"£2,566",Convinced seekers,7/8/2013,Monday,July,2013,Northwest,2/25/1969,44,Adult,MEGAN,Moore,MEGAN Moore,,,,
12797,Female,Married,75001-100000,£67,Casual buyers,7/10/2013,Wednesday,July,2013,Australia,4/6/1962,51,Seniors,NICOLE,Ross,NICOLE Ross,,,,
12798,Female,Married,75001-100000,"£1,386",Casual buyers,7/13/2013,Saturday,July,2013,Southwest,8/13/1953,59,Seniors,VICTORIA,Howard,VICTORIA Howard,,,,
